month,name,market,revenue
2017-12-01,Justin Kennedy PhD,los-angeles,207.15879254738613
2017-12-01,Bryan Gonzalez,sf-bay-area,696.2913232824919
2017-12-01,Caleb Mayo,sf-bay-area,344.918667158109
2017-12-01,Sara Foley,sf-bay-area,184.74209959606742
2017-12-01,Monique Mclaughlin,sf-bay-area,533.3131494701018
2017-12-01,Brian Morris,los-angeles,84.32017737491236
2017-12-01,James Flores,los-angeles,232.97757444233525
2017-12-01,Lisa Welch,los-angeles,275.6776211224304
2017-12-01,Jill Ellis,sf-bay-area,411.430613061149
2017-12-01,Kathy Douglas,washington-dc,704.7158363748431
2017-12-01,Scott Estrada,other,8.168649154281646
2017-12-01,Ronald Chambers,los-angeles,87.47337046812163
2017-12-01,Andrew Young,los-angeles,4921.5584679742415
2017-12-01,Julie Williams,los-angeles,805.0707865655199
2017-12-01,Amber Perez,sf-bay-area,1054.6058085743095
2017-12-01,Deborah Reyes,sf-bay-area,544.1255831241044
2017-12-01,Andrew Reyes,sf-bay-area,1003.5222683902883
2017-12-01,Natalie Buck,sf-bay-area,-35.98577524087139
2017-12-01,Katherine Serrano,los-angeles,738.7500749627972
2017-12-01,John Berry,sf-bay-area,1611.0425636065156
2017-12-01,David Thompson,los-angeles,263.2080972660553
2017-12-01,Jessica Howard,los-angeles,2944.257307902888
2017-12-01,Olivia Short,sf-bay-area,4367.067551950415
2017-12-01,Dean Allen,sf-bay-area,2843.306038552131
2017-12-01,Jason Gonzalez,los-angeles,153.01969457908086
2017-12-01,Kim Bailey,sf-bay-area,134.40439061478133
2017-12-01,Calvin Gutierrez,sf-bay-area,1705.2860671269113
2017-12-01,Jeffery Irwin,sf-bay-area,320.799659559931
2017-12-01,Brittney Glover,sf-bay-area,1620.1963904319853
2017-12-01,Michael Ponce,sf-bay-area,123.05891479498871
2017-12-01,Sara Ellison,los-angeles,2766.7003912075347
2017-12-01,Kevin Smith,sf-bay-area,-37.46760489443807
2017-12-01,Amanda Oneal,sf-bay-area,406.6616715948097
2017-12-01,Belinda Thomas,los-angeles,258.7626781666592
2017-12-01,Andrea Carter,sf-bay-area,251.51576565044132
2017-12-01,Rebekah Jimenez,sf-bay-area,-20.17580885610237
2017-12-01,Phillip Tucker MD,sf-bay-area,128.14657211377363
2017-12-01,George Saunders,los-angeles,466.10219823941543
2017-12-01,Dr. Kathleen Walker,sf-bay-area,185.5653794385713
2017-12-01,Ms. Kathryn Morgan,other,240.97945188335274
2017-12-01,Angela Morrison,los-angeles,853.1786190609082
2017-12-01,Laurie Boone,sf-bay-area,2154.583583147474
2017-12-01,Juan Larson,sf-bay-area,192.6316960442098
2017-12-01,Frederick Pierce II,sf-bay-area,155.55695932733244
2017-12-01,Amber Allen,sf-bay-area,79.39972955302696
2017-12-01,Sydney Carter,sf-bay-area,144.32077866068664
2017-12-01,Christian Jenkins MD,sf-bay-area,558.8989565472921
2017-12-01,Gregory Munoz,sf-bay-area,990.3999286041991
2017-12-01,Carmen Ellis,sf-bay-area,738.7728946245131
2017-12-01,Joseph Price,other,188.59180933260134
2017-12-01,Jonathan Maldonado,sf-bay-area,661.6621055650756
2017-12-01,Jordan Williams,los-angeles,558.0857089782961
2017-12-01,Colleen Ruiz,other,300.54956102503
2017-12-01,Karen Chase,sf-bay-area,49.21409133767961
2017-12-01,Jessica Miller,los-angeles,178.2768866890458
2017-12-01,Anthony Anthony,sf-bay-area,800.7593028270688
2017-12-01,Lori Williams,sf-bay-area,374.792937365859
2017-12-01,Robert Stanley,sf-bay-area,178.34457838290498
2017-12-01,Ashley Reynolds,sf-bay-area,-41.477986057164
2017-12-01,Dawn Hodge,sf-bay-area,1092.1206111041477
2017-12-01,Lisa Benson,other,262.85147066657044
2017-12-01,Leslie Walton DVM,sf-bay-area,37.32665221876408
2017-12-01,Gary Flynn,sf-bay-area,1026.7171434591048
2017-12-01,Benjamin Davis,sf-bay-area,524.6864088604599
2017-12-01,Bryan Vaughn,sf-bay-area,128.72415037074012
2017-12-01,Jason Calderon,sf-bay-area,1928.2197003910603
2017-12-01,Tiffany Nelson,sf-bay-area,1407.8292328775947
2017-12-01,Amanda Garcia,sf-bay-area,269.4185745965676
2017-12-01,Stephanie Love,sf-bay-area,480.9013102977772
2017-12-01,Edward Jackson,sf-bay-area,812.2161033698503
2017-12-01,Kyle Gomez,sf-bay-area,410.81669003963657
2017-12-01,Jorge Blevins,sf-bay-area,259.61311343356215
2017-12-01,Patricia Vasquez,sf-bay-area,1843.7701300391916
2017-12-01,Patrick Schmidt,sf-bay-area,78.8227269864989
2018-01-01,Douglas Fox,kansas-city,574.7009811329369
2018-01-01,William Gibbs,sf-bay-area,2040.2151163435547
2018-01-01,Brandon Tucker,los-angeles,1321.426557759453
2018-01-01,Jonathan Tran,los-angeles,596.4866467040041
2018-01-01,Jeremy Wilson,sf-bay-area,1934.9093477951271
2018-01-01,Thomas Odom,sf-bay-area,1450.8475807351635
2018-01-01,Evelyn Smith,sf-bay-area,199.01361887617006
2018-01-01,Lisa Jennings,sf-bay-area,281.91548186904384
2018-01-01,Beth Cooke,sf-bay-area,1552.857540249044
2018-01-01,Jamie Miles,sf-bay-area,246.0571820098867
2018-01-01,Gregory Davis,sf-bay-area,943.5719381219546
2018-01-01,Steven King,sf-bay-area,2015.1022477221893
2018-01-01,Jason Green,sf-bay-area,2700.9422009250593
2018-01-01,Nicholas Fox,los-angeles,1232.1487005100037
2018-01-01,Ashley Carney,los-angeles,-8.749460966715539
2018-01-01,Mary Harper,los-angeles,2069.4315443609853
2018-01-01,James Chan,los-angeles,319.4282281762063
2018-01-01,Kevin Hall,los-angeles,92.21064161499031
2018-01-01,Mark Sullivan,los-angeles,275.54881344862827
2018-01-01,George Burns,other,752.1547050161271
2018-01-01,Ryan Watson,los-angeles,1273.302810047767
2018-01-01,Kaitlin Carroll,sf-bay-area,256.197573697923
2018-01-01,Erika Walsh,los-angeles,309.45269556047487
2018-01-01,Kenneth Bell,los-angeles,1058.8929518712155
2018-01-01,Chris Klein,sf-bay-area,917.9746427530564
2018-01-01,Vanessa Bowen,los-angeles,866.2750109836071
2018-01-01,Lisa Perkins,los-angeles,78.79904521606156
2018-01-01,Ashley Fernandez,sf-bay-area,1117.3013578708276
2018-01-01,Daniel Lewis,los-angeles,1356.6775080812424
2018-01-01,Robert Petersen,los-angeles,90.94113030320942
2018-01-01,Steven Foley,other,2127.5896818735164
2018-01-01,Danielle Chambers,los-angeles,922.3426180474827
2018-01-01,Sarah Santana,sf-bay-area,335.2889506553386
2018-01-01,Michelle Richmond,sf-bay-area,335.7172950932429
2018-01-01,Alyssa Benitez,los-angeles,112.17040076674317
2018-01-01,Adam Wood,sf-bay-area,450.42852709140453
2018-01-01,Gina Carroll,sf-bay-area,725.53578303204
2018-01-01,Kimberly Howell,sf-bay-area,2645.3696591283424
2018-01-01,Brittany Barnes,sf-bay-area,167.58989012049886
2018-01-01,Karen Lambert,los-angeles,768.2496333135762
2018-01-01,Christopher Francis,sf-bay-area,596.090374637724
2018-01-01,Patrick King,sf-bay-area,1711.8585020546286
2018-01-01,Gabriela Livingston,sf-bay-area,308.88326410277244
2018-01-01,Ronald Adkins,sf-bay-area,1253.590010582107
2018-01-01,Katrina Tyler,sf-bay-area,390.3048837017824
2018-01-01,Christina Hunt,sf-bay-area,224.76580523283815
2018-01-01,Alexander Schwartz,sf-bay-area,3244.7830794145607
2018-01-01,Casey Stephens,los-angeles,635.9480199059612
2018-01-01,Michelle Hamilton,los-angeles,3043.948947643546
2018-01-01,Jennifer Hopkins,sf-bay-area,2074.9382465649346
2018-01-01,Rickey Townsend,sf-bay-area,1199.8229140374535
2018-01-01,James Thompson,sf-bay-area,211.6298753107816
2018-01-01,Becky White,sf-bay-area,-40.35848120464826
2018-01-01,Joel King,los-angeles,2327.121084956645
2018-01-01,Kristen Simmons,washington-dc,899.5925380308017
2018-01-01,Nicole Patterson,sf-bay-area,610.268627539352
2018-01-01,Fernando Anderson,los-angeles,146.01729691034058
2018-01-01,Jerry Larson,sf-bay-area,1213.4477698598146
2018-01-01,Caitlin Johnson,sf-bay-area,2035.2610404166512
2018-01-01,Larry Barton,los-angeles,2114.602209602218
2018-01-01,Angelica Baker,sf-bay-area,1113.275765123549
2018-01-01,Daniel Williams,los-angeles,403.62295085464683
2018-01-01,Jeff Norris,los-angeles,396.7082928487964
2018-01-01,Thomas Adams,sf-bay-area,-48.80685402475099
2018-01-01,Austin Conner,sf-bay-area,2239.796251082465
2018-01-01,Michael Chandler,los-angeles,95.9647077209664
2018-01-01,Jim Robertson,washington-dc,57.91478508600377
2018-01-01,Emily Wilson,sf-bay-area,1374.6010481652638
2018-01-01,Alexandra Carter,sf-bay-area,3089.22504155516
2018-01-01,Brandy Lee,los-angeles,635.3815184730419
2018-01-01,Steven Williams,sf-bay-area,2015.8838905625012
2018-01-01,Marcus Flores,los-angeles,5667.673579156067
2018-01-01,Christopher Frazier,sf-bay-area,1202.4419170031235
2018-01-01,Marc Mercado,los-angeles,797.5738560688936
2018-01-01,Cathy Thompson,sf-bay-area,1897.1635878586876
2018-01-01,Mark Vance MD,washington-dc,1057.89622511821
2018-01-01,Dennis Perez Jr.,los-angeles,908.8800875402218
2018-01-01,Crystal Moore,los-angeles,1342.1670636973518
2018-01-01,Fernando Harmon,los-angeles,1312.7353597447939
2018-01-01,Kaitlyn Mata,los-angeles,962.164915621066
2018-01-01,Matthew Gonzalez,sf-bay-area,234.83826922111604
2018-01-01,Paul Collins,sf-bay-area,195.1115344322862
2018-01-01,Mario Gomez,sf-bay-area,249.67479963190647
2018-01-01,Jason Mays,washington-dc,1629.643836286452
2018-01-01,Mary Hunt,sf-bay-area,290.6430919201089
2018-01-01,Diane Kennedy,washington-dc,175.3024651297884
2018-01-01,Greg Rodriguez,sf-bay-area,578.0111616721507
2018-01-01,Tracy Roberts,sf-bay-area,3762.3646820214585
2018-01-01,Carmen Delacruz,sf-bay-area,702.9261594133663
2018-01-01,Jackson Dixon,washington-dc,-2.2351786978771955
2018-01-01,Joseph Garza,washington-dc,1311.2992504657932
2018-01-01,Steven Nguyen,los-angeles,483.01119069957593
2018-01-01,Daniel Carter,los-angeles,197.61133836980568
2018-01-01,Jack Le,los-angeles,15.643566751421005
2018-01-01,Christopher Miller,sf-bay-area,467.0951519190056
2018-01-01,Lori Bradford,los-angeles,345.58737280253297
2018-01-01,Nicholas Cunningham,washington-dc,548.2033574425213
2018-01-01,Janet Morrison,sf-bay-area,22.825251789123115
2018-01-01,Kiara Blanchard,other,754.1762581031554
2018-01-01,Tanya Rojas,los-angeles,2880.212601424366
2018-01-01,Rebecca Warren DDS,los-angeles,423.8440517776984
2018-01-01,Amy Hensley,los-angeles,1766.068809924526
2018-01-01,John Snyder,sf-bay-area,1474.3079424526945
2018-01-01,Brenda Hickman,sf-bay-area,625.281416270309
2018-01-01,Evan Williams,sf-bay-area,548.1655486358417
2018-01-01,Amy Hernandez,sf-bay-area,1337.7713159571308
2018-01-01,Briana Stephens,los-angeles,399.8580073530168
2018-01-01,Adam Moore,other,766.6517528481098
2018-01-01,Alison Carter,los-angeles,2572.8808217288
2018-01-01,Darren Mckinney,los-angeles,7141.285320444655
2018-01-01,Karen Nelson,sf-bay-area,474.4197532000716
2018-01-01,Edward Villanueva,sf-bay-area,2442.3034358025675
2018-01-01,Amy Lowe MD,sf-bay-area,205.63039888008097
2018-01-01,Michael Ellis,los-angeles,1557.5162486817935
2018-01-01,Nichole Garza,sf-bay-area,248.95036186999175
2018-01-01,Michael Hayes,sf-bay-area,205.13228481796017
2018-01-01,Brandi Yang,los-angeles,6206.721990411239
2018-01-01,Daniel Sanders,los-angeles,608.6753407859
2018-01-01,Cynthia Hickman,sf-bay-area,2267.132482040303
2018-01-01,Jesus Stewart,sf-bay-area,1982.2056152546925
2018-01-01,Shawn Williams,washington-dc,735.2105590276672
2018-01-01,Carla Jackson,sf-bay-area,190.37235830693976
2018-01-01,Melissa Bishop,washington-dc,1097.9470578798546
2018-01-01,David Austin,sf-bay-area,293.74026414459956
2018-01-01,Caitlin Sexton,sf-bay-area,164.6066755015466
2018-01-01,Patrick Knight,washington-dc,59.24553978399477
2018-01-01,Suzanne Patton,sf-bay-area,462.6114638171558
2018-01-01,Christina Valencia,washington-dc,856.5129710918403
2018-01-01,Elizabeth King,sf-bay-area,1820.7996135200033
2018-01-01,Wendy Mills,other,14.093115336291063
2018-01-01,Lucas Owens,sf-bay-area,1201.940089859475
2018-01-01,Mr. Damon Salas,sf-bay-area,1548.3204700673293
2018-01-01,Patricia Miller,washington-dc,663.5573396857613
2018-01-01,Ashley Jenkins,los-angeles,7836.87677708264
2018-01-01,Luis Thompson,sf-bay-area,405.07461189562275
2018-01-01,Grant George,washington-dc,232.03513587320109
2018-01-01,Rebecca Santiago,washington-dc,378.52130705145316
2018-01-01,Brandon Ramirez,los-angeles,688.1186816245539
2018-01-01,Matthew Williams,los-angeles,2088.05563534832
2018-01-01,Kathleen Arnold,sf-bay-area,257.28864367716363
2018-01-01,Michael Meyer,sf-bay-area,86.1099311662237
2018-01-01,Luis Cain,sf-bay-area,4546.291218334686
2018-01-01,Sue Smith,kansas-city,103.36756703582083
2018-01-01,Shannon Roberts,sf-bay-area,209.8913605772682
2018-01-01,Ronald George,sf-bay-area,798.6977945411941
2018-01-01,Cameron Miller,los-angeles,198.7252682820781
2018-01-01,Nicole May,los-angeles,985.5274017656477
2018-01-01,Katherine Newman,los-angeles,246.97431998628898
2018-01-01,Allison Lane,sf-bay-area,931.779012983631
2018-01-01,Andrew Crane,sf-bay-area,3796.182362610035
2018-01-01,Christopher Palmer,new-york-city,29.69710095277187
2018-01-01,Russell Peters,washington-dc,198.5160647416573
2018-01-01,Joseph Duncan,washington-dc,557.3280643887939
2018-01-01,Omar Hall,sf-bay-area,1448.8667973473764
2018-01-01,Sonia Wilkins,other,218.77349389874985
2018-01-01,Beth Moore,los-angeles,474.4391658823162
2018-01-01,Carrie Dunn,los-angeles,733.9427496562963
2018-01-01,Sara Wallace,sf-bay-area,604.0909078900004
2018-01-01,Miranda Garcia,los-angeles,500.49696629980076
2018-01-01,Jacqueline Smith,los-angeles,1814.0146391012004
2018-01-01,Mark Reed,sf-bay-area,186.85812854953838
2018-01-01,Lisa Harris,sf-bay-area,1436.4348404997254
2018-01-01,Shannon Torres,sf-bay-area,1146.3349773410816
2018-01-01,Jessica Jordan,los-angeles,194.58599303971886
2018-01-01,Stephen Weber,washington-dc,637.6516261532438
2018-01-01,Amanda Ramirez,sf-bay-area,298.1221780415399
2018-01-01,Susan Smith,los-angeles,931.1360521297407
2018-01-01,Robert Miller,los-angeles,984.210953654725
2018-01-01,Susan Smith,los-angeles,4999.699427506268
2018-01-01,Kevin Davis,sf-bay-area,2796.2428708974803
2018-01-01,Maria Young,other,-40.32390422917352
2018-01-01,Brooke Ray,los-angeles,1532.7241306104963
2018-01-01,Adriana Bass,sf-bay-area,3487.0536005057784
2018-01-01,Jacob Walker Jr.,los-angeles,915.9689803295372
2018-01-01,Jeremy Miller,sf-bay-area,3443.0550454812283
2018-01-01,Shelly Brooks,los-angeles,7205.271877763821
2018-01-01,Robert Sanchez,washington-dc,204.2946518601745
2018-01-01,Peter Collins,washington-dc,547.3745032554791
2018-01-01,John Collins,los-angeles,165.60444025629818
2018-01-01,Andrea Davidson,new-york-city,362.92884971527633
2018-01-01,Laurie Cole,washington-dc,866.7311706013361
2018-01-01,Kelly Nichols,los-angeles,207.92849034574817
2018-01-01,Lawrence Reeves,los-angeles,267.0398664928826
2018-01-01,Jason Fuller,los-angeles,533.292911831663
2018-01-01,Ashley Whitney,los-angeles,732.6674818353339
2018-01-01,Miguel Cooper,sf-bay-area,1483.0750445304277
2018-01-01,Timothy Moore,sf-bay-area,739.7857009869198
2018-01-01,Kristine Schwartz,los-angeles,2305.4269762516024
2018-01-01,Matthew Nelson,los-angeles,237.00617895586822
2018-01-01,Madison Shepherd,los-angeles,3406.2805674324154
2018-01-01,Amy Hayes,sf-bay-area,337.7889650149402
2018-01-01,Edwin Nelson,sf-bay-area,87.68181759169194
2018-01-01,Gary Lyons,los-angeles,5649.056754059402
2018-01-01,James York,los-angeles,156.78202139382967
2018-01-01,Stephanie Montgomery,los-angeles,1804.2766067810605
2018-01-01,Beth Robinson,los-angeles,824.3479154921606
2018-01-01,Shelly Dunn,sf-bay-area,4559.402947167567
2018-01-01,Rachel Smith MD,sf-bay-area,2357.5261532288037
2018-01-01,Gina Barrera,los-angeles,773.6174000632682
2018-01-01,Christina Potter,los-angeles,448.71099602204254
2018-01-01,John Lopez,sf-bay-area,618.0627539474256
2018-01-01,Kristie Wilson,los-angeles,240.48785009801227
2018-01-01,Timothy Mclean,los-angeles,741.2702703723721
2018-01-01,Todd Ramos,los-angeles,454.39245186722593
2018-01-01,Katrina Steele,sf-bay-area,629.0981549963857
2018-01-01,Tina Curtis,sf-bay-area,393.2232987934559
2018-01-01,Daniel Gross,other,112.92711846542514
2018-01-01,Kenneth Owen,sf-bay-area,807.5541240112079
2018-01-01,Paula Conway,sf-bay-area,592.3388924904588
2018-01-01,Ellen Walker,sf-bay-area,151.91717030706835
2018-01-01,Jennifer Wilson,sf-bay-area,2121.715376604052
2018-01-01,Melissa Valdez,washington-dc,372.65644509698075
2018-01-01,Alexis Stephens,sf-bay-area,4506.34150107638
2018-01-01,Michael Martin,los-angeles,150.96773590740008
2018-01-01,Ashley Collins,los-angeles,629.7037604562596
2018-01-01,Tammy Rodriguez,sf-bay-area,461.919305746939
2018-01-01,Kyle Barber,los-angeles,215.941631280836
2018-01-01,Linda Mcdonald,sf-bay-area,460.5832916011009
2018-01-01,Phyllis Wallace,sf-bay-area,1572.8578565035455
2018-01-01,Maria Valenzuela,los-angeles,2182.681209397419
2018-01-01,Francisco Parker,los-angeles,909.0283278953756
2018-01-01,Haley Ramirez,sf-bay-area,578.2739318527194
2018-01-01,James Diaz,los-angeles,160.35264021711674
2018-01-01,Justin Vasquez,washington-dc,459.48416634582765
2018-01-01,Carla Welch,sf-bay-area,126.7518379373862
2018-01-01,Sydney Perez,los-angeles,467.07665090744854
2018-01-01,Paul Boyer,los-angeles,2574.1775552526747
2018-01-01,Lawrence Bailey,sf-bay-area,1112.2257002642443
2018-01-01,Sylvia Matthews,los-angeles,618.1510469918321
2018-01-01,Dwayne Olson,sf-bay-area,1941.8202885982882
2018-01-01,Angela Jones,sf-bay-area,603.9218705060374
2018-01-01,Victoria Cuevas,los-angeles,347.483636156056
2018-01-01,Stacy Rodgers,kansas-city,1111.5204819129517
2018-01-01,Melissa Warner,los-angeles,1915.7246142930392
2018-01-01,Robert Jones,sf-bay-area,552.804944706201
2018-01-01,Brandi Castro,sf-bay-area,1018.2414836430811
2018-01-01,Omar Jones,los-angeles,840.1189984776523
2018-01-01,Leslie Turner,los-angeles,832.9465750936604
2018-01-01,Brian Weiss,sf-bay-area,279.3613800387548
2018-01-01,Kelly Fisher,los-angeles,6368.9620138908285
2018-01-01,Thomas Henry,kansas-city,1036.483473662741
2018-01-01,Stephanie Norris,sf-bay-area,793.3936351468249
2018-01-01,Brian Schaefer,los-angeles,784.4205008077136
2018-01-01,James Butler,los-angeles,1568.5219365459961
2018-01-01,Madison Roberson,washington-dc,3630.1950040757292
2018-01-01,Phillip Kerr,sf-bay-area,367.2795387930415
2018-01-01,David Swanson,sf-bay-area,-0.14239406072461236
2018-01-01,Douglas Adams,los-angeles,4804.2511975802945
2018-01-01,Micheal Jordan,los-angeles,1445.5192620292935
2018-01-01,Eric Ellis,sf-bay-area,1477.0858263794098
2018-01-01,Jackie Wilson,sf-bay-area,456.6711306298155
2018-01-01,William Abbott,sf-bay-area,905.9845180704122
2018-01-01,Robert Frederick,sf-bay-area,225.0896221972061
2018-01-01,Anna Gonzalez,sf-bay-area,251.3999856243585
2018-01-01,Cathy Small,sf-bay-area,208.2410651764218
2018-01-01,Chad Blair,sf-bay-area,1532.997545411089
2018-01-01,Timothy Stevens,los-angeles,209.07858058724466
2018-01-01,Alyssa Melendez,los-angeles,5933.68013538165
2018-01-01,Jeanne Flores,los-angeles,229.90157253043452
2018-01-01,Joseph Henderson,sf-bay-area,2696.0063210072626
2018-01-01,Mark James,los-angeles,5255.9332220092065
2018-01-01,Brittany Gutierrez,los-angeles,1460.0834193808782
2018-01-01,Mr. Mark Villa DDS,sf-bay-area,1358.792592851974
2018-01-01,Cody Myers,sf-bay-area,207.11749910895907
2018-01-01,Monica Flores,sf-bay-area,159.959928568718
2018-01-01,Kevin Mitchell,sf-bay-area,146.52343309442037
2018-01-01,Samuel Gibson,los-angeles,669.3221679380462
2018-01-01,Vanessa Phillips,los-angeles,5904.866344436361
2018-01-01,Emily Kelly,los-angeles,756.9153566838711
2018-01-01,Mr. Andrew Collins DVM,sf-bay-area,1222.1365881698955
2018-01-01,Jennifer Mcdonald,los-angeles,668.4066338448221
2018-01-01,Michael Nguyen,los-angeles,347.5350467330553
2018-01-01,Kristina Jordan,sf-bay-area,11.897663635590504
2018-01-01,Dawn Delgado,sf-bay-area,779.3003317964866
2018-01-01,Jason Stevens,new-york-city,408.7370177121916
2018-01-01,Gregory Robertson,sf-bay-area,636.6012135327956
2018-01-01,Michelle Benjamin,sf-bay-area,569.4218710408384
2018-01-01,Diana Bartlett,sf-bay-area,2305.824503386234
2018-01-01,Greg Lopez,los-angeles,223.59582315208226
2018-01-01,Ashley Gray,sf-bay-area,122.5284625751788
2018-01-01,Anita Rodgers,sf-bay-area,1235.2440953695273
2018-01-01,Kathleen Rose,sf-bay-area,1055.26472590428
2018-01-01,Anna Martinez,sf-bay-area,1726.1052110521823
2018-01-01,Bailey Johnson,sf-bay-area,1202.8503046762642
2018-01-01,Ellen Robinson,sf-bay-area,208.71535558265245
2018-01-01,Allison Stanley,sf-bay-area,829.661928437025
2018-01-01,Nicholas Knapp,sf-bay-area,655.9428063181407
2018-01-01,Shelly Rogers,sf-bay-area,3432.087838404549
2018-01-01,Tyler Wells DDS,sf-bay-area,1815.611965990145
2018-01-01,Angelica Jones,los-angeles,625.1018253724385
2018-01-01,David Vaughn,new-york-city,-25.054152940194353
2018-01-01,Brian Young,new-york-city,810.799632245675
2018-01-01,Eric Sparks,sf-bay-area,1062.8878008636614
2018-01-01,Juan Wong,sf-bay-area,536.8082163414297
2018-01-01,Mary Carpenter,los-angeles,155.6579610938952
2018-01-01,Sarah Johnson,los-angeles,3102.024064168426
2018-01-01,Angela Williams,los-angeles,245.2266562740965
2018-01-01,Robin Juarez,sf-bay-area,284.6831729022256
2018-01-01,Denise Meyer,los-angeles,1036.8042655341003
2018-01-01,Alicia Stewart,los-angeles,118.27697617809383
2018-01-01,Douglas Hudson,new-york-city,758.4045917423188
2018-01-01,Patrick Gomez,sf-bay-area,2390.25051569124
2018-01-01,Cynthia Clark,los-angeles,3121.7697311183106
2018-01-01,Sara Hoffman,sf-bay-area,136.7476553711144
2018-01-01,Judy Schmidt,sf-bay-area,2206.3068277857224
2018-01-01,Drew White,sf-bay-area,995.8211350104
2018-01-01,Renee Dunn,sf-bay-area,994.6462139559087
2018-01-01,Carlos Knapp,new-york-city,36.82316578428429
2018-01-01,Christine Hamilton,sf-bay-area,2502.316245934392
2018-01-01,Nicole Romero,sf-bay-area,143.63615318776073
2018-01-01,Alec Rios,los-angeles,383.8831985926854
2018-01-01,Christina Adams,los-angeles,373.4212514354452
2018-01-01,Melissa Adkins,sf-bay-area,739.3848004960803
2018-01-01,Harold Duncan,sf-bay-area,1630.4126926217148
2018-01-01,Angela Lynch,sf-bay-area,731.5069414537285
2018-01-01,Mary Mclaughlin,sf-bay-area,482.26092316845524
2018-01-01,Michelle Hudson,sf-bay-area,109.40950062175429
2018-01-01,Mr. Steven Payne,sf-bay-area,-17.903135274826944
2018-01-01,Kathryn Bennett,sf-bay-area,92.45911955571736
2018-01-01,Ebony Richardson,los-angeles,213.42640312111877
2018-01-01,Melissa Crawford,new-york-city,2314.1934547165993
2018-01-01,Devon Brady,sf-bay-area,169.202735253507
2018-01-01,Stephen Parsons,sf-bay-area,2142.406928253717
2018-01-01,Ms. Susan Smith,sf-bay-area,157.4448360037795
2018-01-01,Jamie Riley,new-york-city,369.09977092689667
2018-01-01,Brandi Schaefer,los-angeles,528.1565952812215
2018-01-01,Mary Farmer,sf-bay-area,1209.1368012301655
2018-01-01,Lynn Johnson,sf-bay-area,200.59388746933763
2018-01-01,Brian Mcconnell,sf-bay-area,299.8491780345076
2018-01-01,Sheryl May,los-angeles,448.2166662158126
2018-01-01,Cindy Wallace,sf-bay-area,1076.2112997978363
2018-01-01,William Stewart,sf-bay-area,162.84345608307746
2018-01-01,Mrs. Melissa Turner MD,sf-bay-area,2503.3777683672215
2018-01-01,Kathleen Rose,sf-bay-area,2850.86330937947
2018-01-01,Ashley Caldwell,sf-bay-area,1273.3409597434356
2018-01-01,Matthew Kelley,sf-bay-area,222.2131857785251
2018-01-01,Andrea Hernandez,new-york-city,362.5190928618236
2018-01-01,Jesse Lang,washington-dc,283.81222512916645
2018-01-01,Carrie King,los-angeles,660.9463997032386
2018-01-01,Hector Kennedy,sf-bay-area,172.91039651790777
2018-01-01,Traci Pierce,sf-bay-area,-46.107322729962064
2018-01-01,Mrs. Ashley Lynch,sf-bay-area,2037.838375464165
2018-01-01,Christopher Edwards,washington-dc,967.9241696121472
2018-01-01,Melanie Green,sf-bay-area,2149.364001470193
2018-01-01,Danielle Sullivan,sf-bay-area,302.4253371964673
2018-01-01,Jordan Shepard,los-angeles,180.08441060338916
2018-01-01,Nicholas Davis,sf-bay-area,727.9198188096558
2018-01-01,Abigail Hart,los-angeles,2870.002091523168
2018-01-01,Sandra Beard,sf-bay-area,985.6987462890215
2018-01-01,Jessica Reed,sf-bay-area,219.96316325011193
2018-01-01,Peter Walker,new-york-city,40.143103906058194
2018-01-01,Derek Simpson,sf-bay-area,2264.692138183231
2018-01-01,Edgar Sanchez,sf-bay-area,1262.6965399503206
2018-01-01,Bryan Walls,sf-bay-area,274.2018399017172
2018-01-01,Richard Flowers,sf-bay-area,671.1186031789327
2018-01-01,Barbara White,sf-bay-area,167.34728130577278
2018-01-01,Deborah Green,sf-bay-area,613.2897107836098
2018-01-01,Susan Campbell,sf-bay-area,1408.6334298127585
2018-01-01,Brad Jenkins,los-angeles,794.8356627310146
2018-01-01,Eric Knight,new-york-city,160.03697658783176
2018-01-01,Jennifer Smith,sf-bay-area,466.95942798234813
2018-01-01,David Garrett,sf-bay-area,692.731127186247
2018-01-01,Dr. Theresa Underwood,sf-bay-area,1905.4226489250668
2018-01-01,Mrs. Kristin Allen,los-angeles,286.49407839208976
2018-01-01,Dave Olson,washington-dc,166.82944649636602
2018-01-01,Tony Reese,sf-bay-area,62.86835708833454
2018-01-01,Mr. Brandon Ramirez MD,sf-bay-area,1330.8402922313599
2018-01-01,Melissa Jackson,los-angeles,948.5592230187463
2018-01-01,Jillian Martin,sf-bay-area,843.6641348307495
2018-01-01,Jennifer Hernandez,sf-bay-area,3987.1426808741244
2018-01-01,Maureen Clark,sf-bay-area,2566.1331513906334
2018-01-01,Jennifer Lambert,sf-bay-area,2235.0810878150655
2018-01-01,Ashley Johnson,other,211.4916374492276
2018-01-01,Patricia Nelson,los-angeles,1075.1755557232418
2018-01-01,Doris Brooks,los-angeles,215.8153293231145
2018-01-01,Stephanie Davis,sf-bay-area,-43.24107550691343
2018-01-01,Curtis Lawson,sf-bay-area,2454.282204107961
2018-01-01,Travis Hunter,sf-bay-area,3892.1848310800274
2018-01-01,Nicholas Martin,sf-bay-area,1122.0957897977783
2018-01-01,Eric Robbins,sf-bay-area,392.17768813474027
2018-01-01,Cole Pacheco,sf-bay-area,-37.16492455980723
